한글보통명,위도,경도
고라니,38.13809957,127.3414359
고라니,35.47340046,129.2423414
고라니,38.13661624,127.3424054
고라니,38.13953568,127.3382359
청설모,38.13567735,127.3407748
너구리,38.13766901,127.3424415
노루,38.21255519,128.1210717
두더지,36.92749986,126.9491557
너구리,36.93027764,126.944989
다람쥐,38.27413852,128.3497662
두더지,35.47535324,129.2410136
청설모,38.14314679,127.3412526
고라니,37.80706067,126.2388557
노루,36.90194451,129.0674884
멧돼지,36.81101504,128.4865272
멧돼지,38.13602735,127.3417109
고라니,36.81058865,128.4961555
노루,38.21738852,128.1270717
멧토끼,38.27824964,128.4537106
고라니,35.4736449,129.2289275
다람쥐,36.81008198,128.485413
청설모,35.4654838,129.2450803
고라니,38.13756901,127.3396693
고라니,38.13554124,127.3401526
멧돼지,36.81074504,128.4927411
멧돼지,38.13575513,127.3410887
너구리,35.22277824,128.4683777
멧돼지,35.47670602,129.2409692
고라니,36.81005032,128.4931083
오소리,38.47244403,128.3960994
멧돼지,35.22277824,128.4683777
멧토끼,38.14122735,127.3390193
고라니,36.8408334,128.9385995
고라니,36.94416653,126.9680445
고라니,35.15863938,128.6106555
청설모,38.14542734,127.2748137
고라니,35.46277823,129.1083219
고라니,35.47358378,129.1153775
청설모,35.46252823,129.112933
고라니,36.82186309,128.4598267
다람쥐,38.14451346,127.2757693
고라니,36.92176677,129.3953161
고양이,38.13388568,127.3124165
청설모,36.94499986,126.9680445
다람쥐,38.27413852,128.3497662
노루,36.8408334,128.9385995
고라니,36.94410292,126.9680328
노루,36.90194451,129.0674884
두더지,36.94416653,126.9680445
고라니,38.14715234,127.271797
고라니,38.14832178,127.269572
고라니,36.82590586,128.4751019
고라니,38.14356346,127.2782665
고라니,36.82027785,128.8866552
고라니,38.13795513,127.3092776
너구리,36.93249986,126.9697111
고라니,38.13809957,127.3088804
두더지,35.46808378,129.1151553
두더지,36.8149031,128.4888833
고양이,36.8192342,128.4586728
고라니,36.81237976,128.48728
고라니,35.19063936,128.5336277
청설모,38.13707457,127.3096276
고라니,35.46872267,129.1082108
오소리,36.82027785,128.8866552
너구리,36.81956336,128.4584458
고라니,36.94222208,126.9702667
너구리,36.94388875,126.9674889
고라니,36.93166653,126.9674889
너구리,36.81395004,128.4881494
노루,38.27824964,128.4537106
오소리,35.46566712,129.1122386
멧돼지,38.13535513,127.3131665
멧토끼,36.90194451,129.0674884
고라니,38.14903845,127.270647
멧돼지,35.46961156,129.1160164
고라니,36.82214447,128.4600553
고라니,38.1354329,127.3118081
고라니,38.14593012,127.2735415
두더지,36.88277364,128.5657196
고라니,36.82027785,128.8866552
고라니,38.18897456,127.2993331
고라니,38.18688845,127.302972
고라니,36.8408334,128.9385995
고라니,38.20211622,127.2685526
너구리,36.88224225,128.5658763
고라니,36.96861101,127.4463777
고라니,36.87900947,128.5723291
너구리,36.98944433,127.4805444
멧돼지,36.96861101,127.4463777
다람쥐,38.18710512,127.3028887
고라니,36.95972212,127.4377666
고라니,36.86092627,126.9096662
등줄쥐,36.85854516,126.9089137
너구리,36.87228459,126.9138257
두더지,36.87296876,126.9140151
고양이,38.19113011,127.2703943
고라니,36.88381892,128.5656899
다람쥐,38.27824964,128.4537106
고라니,38.18665512,127.3028915
고라니,38.19796899,127.2775859
너구리,36.8408334,128.9385995
두더지,36.98944433,127.4805444
노루,36.8408334,128.9385995
고라니,36.98944433,127.4805444
고라니,38.19100233,127.2701137
고라니,36.991111,127.4730444
너구리,36.87979809,128.5711671
너구리,36.95972212,127.4377666
너구리,36.991111,127.4730444
고라니,36.88304614,128.5887707
고라니,38.18756623,127.3025581
고라니,35.15863938,128.6106555
멧돼지,36.82027785,128.8866552
고라니,36.8408334,128.9385995
고라니,36.97444434,127.4741555
족제비,38.18902178,127.2995276
고라니,38.18846067,127.3025554
두더지,36.88348864,128.5883954
오소리,38.27413852,128.3497662
청설모,36.87089431,126.9072723
두더지,35.43594483,128.3883777
고라니,35.43638928,128.3859055
고라니,35.4353615,128.3880721
노루,38.21738852,128.1270717
고라니,36.8224999,127.0344333
족제비,36.79722212,127.0083223
고양이,35.43850039,128.3822944
너구리,35.43719483,128.3833221
고라니,35.43991706,128.379711
고라니,35.43594483,128.3883777
멧토끼,38.27824964,128.4537106
고라니,36.82999989,127.0291556
고라니,36.79833323,127.0252667
고라니,35.24488936,128.7030165
멧돼지,36.8224999,127.0344333
너구리,35.43991706,128.379711
오소리,38.27824964,128.4537106
멧돼지,36.82999989,127.0291556
고라니,35.39011152,128.4273221
고라니,35.39788929,128.3803221
청설모,36.76722213,127.0130446
노루,36.8408334,128.9385995
고라니,36.76722213,127.0130446
청설모,35.61819482,128.7518776
멧돼지,35.3987504,128.3904055
두더지,36.78527769,127.0297112
개,35.40961151,128.3841832
고라니,35.15863938,128.6106555
고양이,35.61238927,128.763822
청설모,35.39711151,128.3917944
고라니,35.40738929,128.382711
오소리,35.39897262,128.3911555
고라니,35.39122263,128.4266555
청설모,35.39741707,128.3829055
고라니,36.78527769,127.0297112
고라니,35.61400038,128.7609054
고라니,36.8408334,128.9385995
노루,35.3980004,128.3815444
고라니,36.82027785,128.8866552
고라니,35.22277824,128.4683777
고라니,35.39686151,128.3917388
고라니,35.39672262,128.3857666
멧돼지,35.39805596,128.3812388
두더지,35.39711151,128.3917944
고라니,35.39788929,128.3876555
오소리,35.61611149,128.7580998
다람쥐,35.61286149,128.7633776
노루,36.90055563,129.0847106
고라니,35.23563935,128.5164332
족제비,35.39908373,128.3912944
두더지,35.61400038,128.7609054
고라니,35.61883371,128.7532387
노루,38.21738852,128.1270717
고라니,35.60644483,128.8144053
고라니,35.59638928,128.8252942
청설모,35.44408372,128.4110166
멧돼지,35.4453615,128.4052388
두더지,35.60897265,129.2637385
고라니,36.82027785,128.8866552
고라니,35.59288932,129.2669607
고라니,36.76972216,127.3144333
너구리,35.15863938,128.6106555
고라니,36.7841666,127.2824889
멧돼지,36.7841666,127.2824889
검은집박쥐,35.58758377,129.2675718
멧돼지,35.44122261,128.4117666
두더지,36.76972216,127.3144333
두더지,35.58875044,129.2665718
고라니,36.79583326,127.2622111
두더지,35.4400004,128.411461
청설모,36.7841666,127.2824889
멧돼지,35.61672265,129.2535718
멧돼지,35.43858373,128.4118221
고라니,35.59580599,129.2662941
노루,36.90194451,129.0674884
두더지,35.44244483,128.4112388
고라니,35.59008377,129.2667385
집박쥐,35.58822266,129.2676552
고라니,35.58233373,128.8355997
관박쥐,35.59922265,129.2738496
두더지,36.75499994,127.2755445
두더지,36.7841666,127.2824889
고라니,35.4415004,128.4117388
청설모,35.59136154,129.2667663
멧돼지,35.22277824,128.4683777
멧돼지,35.44050039,128.4114055
다람쥐,35.58197262,128.8370997
너구리,35.58386151,128.8426553
멧돼지,35.59494487,129.2663774
고라니,35.60663932,129.2667941
고라니,36.75499994,127.2755445
두더지,35.59819487,129.2662107
너구리,35.43858373,128.4118221
오소리,35.59705595,128.8307942
다람쥐,35.60108376,129.2670163
족제비,38.19651623,127.3656304
멧돼지,35.56886155,129.2810163
노루,36.90194451,129.0674884
고라니,38.19737456,127.3518054
청설모,38.196169,127.3524109
멧돼지,35.57375044,129.2769885
멧돼지,35.57447261,128.7789609
청설모,35.56575044,129.2819885
집박쥐,35.56975039,128.7714054
두더지,35.56425044,129.2769052
너구리,38.19760789,127.3666609
다람쥐,35.57247266,129.2750718
고라니,35.58058372,128.7865443
등줄쥐,35.56975039,128.7714054
오소리,38.27413852,128.3497662
관박쥐,35.56975039,128.7714054
멧돼지,38.21738852,128.1270717
멧돼지,38.19435789,127.3619804
멧돼지,36.76976125,129.4311264
다람쥐,35.58238928,128.7855443
고라니,38.19292178,127.3615998
고라니,35.56616711,129.2758774
두더지,35.58252817,128.7859609
고라니,35.58033372,128.7846554
청설모,38.19388289,127.3613915
오소리,38.19639678,127.3510693
고라니,35.57852817,128.785572
우수리땃쥐,35.56975039,128.7714054
고라니,35.15863938,128.6106555
고라니,35.56886155,129.2755441
멧돼지,35.58172261,128.7866554
두더지,38.19803012,127.3505887
고라니,35.57491706,128.775322
우수리박쥐,35.56975039,128.7714054
고라니,35.58027818,128.8460164
고라니,35.22277824,128.4683777
고라니,35.57213933,129.2804052
두더지,35.57022266,129.2750441
고라니,38.19772178,127.3511054
두더지,35.57647261,128.7867943
멧토끼,38.19729123,127.3662387
대륙밭쥐,35.56975039,128.7714054
고라니,38.19832178,127.349347
멧돼지,38.1368079,127.3406276
고라니,35.24690605,128.8916998
고라니,36.76976125,129.4311264
너구리,38.23683296,128.2215717
두더지,38.14233298,128.1949051
다람쥐,35.24397271,128.8919193
너구리,38.22052741,128.204794
너구리,38.17002743,128.2014328
두더지,38.17002743,128.2014328
족제비,38.19988853,128.2194051
족제비,38.22052741,128.204794
다람쥐,38.22322733,127.350072
청설모,36.9558436,128.3925903
노루,38.21738852,128.1270717
멧토끼,36.8408334,128.9385995
두더지,38.22052741,128.204794
두더지,38.19988853,128.2194051
고라니,35.15863938,128.6106555
고라니,35.48207269,129.3379302
두더지,35.48148936,129.3364413
고라니,35.59744488,129.2904885
고라니,38.23683296,128.2215717
고라니,38.22018566,127.3521276
고라니,35.47784769,129.3398413
노루,35.29688933,128.4606277
고라니,38.22557455,127.3498859
오소리,36.9544161,128.3949933
족제비,38.13738854,128.1468496
고라니,38.19988853,128.2194051
고라니,38.13738854,128.1468496
두더지,38.23683296,128.2215717
너구리,35.24138382,128.8917776
멧돼지,38.22441622,127.3497331
등줄쥐,36.98130054,128.3930636
고라니,38.17002743,128.2014328
너구리,35.4785588,129.3412302
고라니,36.8408334,128.9385995
고라니,35.48039491,129.3407413
다람쥐,36.96470777,128.3964822
족제비,38.17002743,128.2014328
고라니,38.22038566,127.3507998
고라니,38.14233298,128.1949051
고라니,38.13755522,128.2413217
너구리,38.13738854,128.1468496
고라니,38.22052741,128.204794
다람쥐,35.2488366,128.8917193
멧돼지,38.22284399,127.3507359
고라니,38.47244403,128.3960994
청설모,35.594306,129.2899885
고라니,35.59122266,129.2892385
너구리,38.14233298,128.1949051
족제비,38.23683296,128.2215717
고라니,36.95434416,128.3967286
너구리,38.13755522,128.2413217
노루,36.90194451,129.0674884
고라니,35.19063936,128.5336277
청설모,38.22719407,128.159544
멧돼지,35.60150043,129.2927107
족제비,38.14233298,128.1949051
고라니,35.58402822,129.2877107
고라니,36.9664286,128.3946694
고라니,38.22505233,127.3496859
고라니,38.22107733,127.3520887
두더지,38.13755522,128.2413217
두더지,38.13738854,128.1468496
너구리,38.19988853,128.2194051
고라니,35.59294488,129.2904052
두더지,35.59094488,129.2904052
청설모,38.22435233,127.3498387
족제비,38.13755522,128.2413217
고라니,36.82027785,128.8866552
두더지,36.96554082,128.3959642
고라니,35.4455727,129.3354968
고라니,35.23563935,128.5164332
멧토끼,38.23817732,127.3114637
고라니,35.04437276,128.8303109
고라니,38.23747732,127.3048248
노루,38.19083298,128.234044
고라니,35.04693387,128.8130693
너구리,35.05013387,128.8403581
두더지,38.15002743,128.2203217
고라니,38.23893287,127.3048554
멧돼지,38.17244409,128.2357106
고라니,35.34863935,128.7985443
멧돼지,38.19194409,128.2338495
오소리,38.16352743,128.2339606
고라니,35.35255602,128.8279887
고라니,38.18752743,128.2304606
멧돼지,35.05013387,128.8403581
멧돼지,38.18752743,128.2304606
오소리,36.8408334,128.9385995
멧돼지,38.15849965,128.2289051
멧밭쥐,35.4560588,129.2973524
노루,38.47244403,128.3960994
오소리,38.27413852,128.3497662
두더지,38.18291632,128.2328773
너구리,35.04693387,128.8130693
고라니,35.15863938,128.6106555
멧토끼,38.15752743,128.2253773
노루,38.14641633,128.2223495
고라니,35.42421992,129.3110107
너구리,35.03866721,128.8245665
고라니,35.44345326,129.2969107
멧돼지,38.15002743,128.2203217
노루,38.16694409,128.234044
고라니,38.24093287,127.3124359
멧돼지,38.15819409,128.2255162
너구리,35.05218387,128.8396804
족제비,38.15299965,128.2222106
고라니,35.04280054,128.8235498
고라니,38.24322454,127.308022
두더지,35.03398943,128.834647
두더지,35.36002823,128.824072
오소리,38.23854121,127.3128693
고라니,36.89287475,128.6039079
고라니,35.35122268,128.8295443
너구리,36.88841613,128.5274096
두더지,35.04689498,128.8166387
너구리,35.03306998,128.8348276
멧돼지,38.19483297,128.2324606
고라니,35.02115333,128.8270748
족제비,38.23914121,127.3136248
고라니,35.02084777,128.829997
청설모,38.24344954,127.3151415
고라니,36.89177975,128.6032271
오소리,38.15883298,128.2253773
너구리,36.8893667,128.6028524
오소리,38.19369408,128.2328495
오소리,38.17244409,128.2357106
고라니,35.44361992,129.3338913
족제비,38.13727744,128.2209328
고라니,38.13673568,127.3423693
멧돼지,38.2383051,127.3094443
너구리,38.16097187,128.233294
족제비,38.16924965,128.2360162
고라니,36.88793613,128.5266238
족제비,38.17927743,128.2361551
다람쥐,38.24484954,127.3124498
두더지,35.02059499,128.8324415
족제비,38.16694409,128.234044
고라니,35.03568943,128.834397
오소리,35.35463935,128.8305998
두더지,35.03306998,128.8348276
두더지,38.19483297,128.2324606
두더지,35.04437276,128.8303109
멧돼지,38.18291632,128.2328773
고라니,36.8952753,128.5338804
고라니,35.42335604,129.3083496
노루,36.8408334,128.9385995
두더지,36.88830169,128.5272368
노루,35.22277824,128.4683777
두더지,35.04577276,128.8362887
두더지,35.44534215,129.3343496
두더지,35.43934492,129.3029135
족제비,38.14374966,128.2235717
오소리,38.19194409,128.2338495
오소리,38.18291632,128.2328773
너구리,35.04577276,128.8362887
멧돼지,38.23795787,127.3100276
멧돼지,35.02115333,128.8270748
청설모,38.18291632,128.2328773
다람쥐,38.23789676,127.3104915
노루,38.21738852,128.1270717
고라니,35.35222268,128.8288498
고라니,38.23985232,127.3140998
고라니,35.04689498,128.8166387
멧돼지,35.0433311,128.8212193
청설모,38.23876621,127.3081804
등줄쥐,37.7456441,127.130386
두더지,36.89542808,128.5561518
멧돼지,37.74592744,127.129461
고라니,35.20290327,128.7594831
다람쥐,38.2315801,127.2836665
고라니,35.21722549,128.7584498
오소리,38.19791631,128.1572384
두더지,35.21493105,128.7587581
너구리,35.35577824,128.8427109
오소리,38.21255519,128.1210717
오소리,38.18894408,128.1731273
고라니,37.73415245,127.1842221
멧돼지,38.22652176,127.2864943
멧돼지,38.18894408,128.1731273
고라니,38.22829121,127.2828748
멧토끼,37.7245691,127.132861
족제비,38.19136075,128.1684328
고라니,37.73852466,127.1389999
다람쥐,35.1888755,128.7704304
두더지,38.18894408,128.1731273
오소리,38.19502742,128.164794
멧돼지,35.35577824,128.8427109
너구리,38.23569398,127.2836359
족제비,37.71826078,127.1328971
고라니,37.7759829,126.2916696
고라니,35.35577824,128.8427109
오소리,38.19136075,128.1684328
고양이,37.74586633,127.1323888
오소리,35.35577824,128.8427109
고라니,35.15863938,128.6106555
멧돼지,38.19136075,128.1684328
멧돼지,38.1988052,128.151544
두더지,37.72262745,127.197111
고라니,37.72278023,127.1946027
고라니,37.72198023,127.1975944
고라니,35.34702824,128.8436831
고라니,37.73288578,127.1851444
두더지,35.19999771,128.7618193
고라니,37.74047466,127.1326721
멧돼지,35.34905602,128.8630998
고라니,37.74498577,127.1315416
다람쥐,38.20227741,128.1459328
너구리,35.21171438,128.767447
두더지,35.21169771,128.7670359
노루,36.8408334,128.9385995
노루,38.21738852,128.1270717
노루,36.8408334,128.9385995
다람쥐,38.22784954,127.289547
족제비,35.34322268,128.8597387
고라니,38.23475787,127.2832165
다람쥐,38.27413852,128.3497662
